date,campaign,ad_group,keyword,match_type,intent_tier,is_high_intent,is_crm_verified,impressions,clicks,cost,gads_conversions,gads_conv_value
2025-10-19,SPF Moisturizer Bundle,Daily SPF,buy spf moisturizer online,Exact match,Tier 1 - High Intent,True,True,3911,152,246.81,18.5,1237.12
2025-10-19,SPF Moisturizer Bundle,Broad Moisturizer,moisturizer,Broad match,Untiered - Broad,False,False,2096,78,122.98,8.1,556.01
2025-10-19,SPF Moisturizer Bundle,SPF Bundle,spf moisturizer bundle,Exact match,Tier 1 - High Intent,True,True,5601,214,361.8,26.1,1799.49
2025-10-19,SPF Moisturizer Bundle,Vegan SPF,vegan spf moisturizer,Phrase match,Tier 2 - Mid Intent,True,True,2593,87,143.52,9.2,715.53
2025-10-19,Skincare Routine Quiz,Routine Quiz,best skincare routine for dry skin,Phrase match,Tier 2 - Mid Intent,True,True,3895,135,228.34,16.4,1073.79
2025-10-19,Skincare Routine Quiz,Plant Based,plant based moisturizer,Phrase match,Tier 2 - Mid Intent,True,True,2851,110,194.98,14.5,977.72
2025-10-20,Best Serum for Dry Skin,Vitamin C Serum,best vitamin c serum for dry skin,Exact match,Tier 1 - High Intent,True,True,8101,289,413.23,31.7,2076.75
2025-10-20,Best Serum for Dry Skin,Hydrating Serum,buy hydrating face serum online,Exact match,Tier 1 - High Intent,True,True,6457,237,346.22,24.4,1844.53
2025-10-20,Best Serum for Dry Skin,Natural Serum,natural skincare routine,Phrase match,Tier 2 - Mid Intent,True,False,3016,111,173.35,10.6,833.21
2025-10-20,Best Serum for Dry Skin,Broad Skincare,skincare,Broad match,Untiered - Broad,False,False,2192,79,123.48,8.2,600.87
2025-10-20,Brand Defense,Brand Core,pureglow skincare,Exact match,Tier 3 - Brand Defense,False,True,2608,102,155.98,12.1,756.08
2025-10-20,Brand Defense,Brand Bundle,pureglow spf bundle,Exact match,Tier 3 - Brand Defense,False,True,1409,47,78.84,4.9,399.18
2025-10-20,Brand Defense,Brand Product,pureglow vitamin c serum,Exact match,Tier 3 - Brand Defense,False,True,2187,82,127.76,8.4,615.52
2025-10-20,SPF Moisturizer Bundle,Daily SPF,buy spf moisturizer online,Exact match,Tier 1 - High Intent,True,True,4123,149,232.72,15.9,1341.31
2025-10-20,SPF Moisturizer Bundle,Broad Moisturizer,moisturizer,Broad match,Untiered - Broad,False,False,1794,76,115.63,8.2,627.29
2025-10-20,SPF Moisturizer Bundle,SPF Bundle,spf moisturizer bundle,Exact match,Tier 1 - High Intent,True,True,5424,211,344.16,24.5,1850.37
2025-10-20,SPF Moisturizer Bundle,Vegan SPF,vegan spf moisturizer,Phrase match,Tier 2 - Mid Intent,True,True,2491,93,147.11,10.8,702.26
2025-10-20,Skincare Routine Quiz,Routine Quiz,best skincare routine for dry skin,Phrase match,Tier 2 - Mid Intent,True,True,3728,140,224.11,14.3,1213.45
2025-10-20,Skincare Routine Quiz,Plant Based,plant based moisturizer,Phrase match,Tier 2 - Mid Intent,True,True,3148,117,184.35,13.5,970.92
2025-10-21,Best Serum for Dry Skin,Vitamin C Serum,best vitamin c serum for dry skin,Exact match,Tier 1 - High Intent,True,True,6158,265,384.98,28.3,2222.78
2025-10-21,Best Serum for Dry Skin,Hydrating Serum,buy hydrating face serum online,Exact match,Tier 1 - High Intent,True,True,5819,211,345.08,25.2,1644.08
2025-10-21,Best Serum for Dry Skin,Natural Serum,natural skincare routine,Phrase match,Tier 2 - Mid Intent,True,False,2552,92,150.03,11.3,777.17
2025-10-21,Best Serum for Dry Skin,Broad Skincare,skincare,Broad match,Untiered - Broad,False,False,1975,76,128.26,8.0,552.25
2025-10-21,Brand Defense,Brand Core,pureglow skincare,Exact match,Tier 3 - Brand Defense,False,True,2183,89,155.02,11.1,795.11
2025-10-21,Brand Defense,Brand Bundle,pureglow spf bundle,Exact match,Tier 3 - Brand Defense,False,True,1239,48,70.58,5.4,394.99
2025-10-21,Brand Defense,Brand Product,pureglow vitamin c serum,Exact match,Tier 3 - Brand Defense,False,True,2046,73,120.98,9.3,568.08
2025-10-21,SPF Moisturizer Bundle,Daily SPF,buy spf moisturizer online,Exact match,Tier 1 - High Intent,True,True,3496,147,214.23,17.4,1084.93
2025-10-21,SPF Moisturizer Bundle,Broad Moisturizer,moisturizer,Broad match,Untiered - Broad,False,False,1686,70,106.69,7.4,544.57
2025-10-21,SPF Moisturizer Bundle,SPF Bundle,spf moisturizer bundle,Exact match,Tier 1 - High Intent,True,True,5285,202,304.26,24.1,1681.2
2025-10-21,SPF Moisturizer Bundle,Vegan SPF,vegan spf moisturizer,Phrase match,Tier 2 - Mid Intent,True,True,2191,80,137.54,9.5,655.16
2025-10-21,Skincare Routine Quiz,Routine Quiz,best skincare routine for dry skin,Phrase match,Tier 2 - Mid Intent,True,True,3439,134,195.38,14.7,1017.09
2025-10-21,Skincare Routine Quiz,Plant Based,plant based moisturizer,Phrase match,Tier 2 - Mid Intent,True,True,2618,100,162.46,11.8,816.37
2025-10-22,Best Serum for Dry Skin,Vitamin C Serum,best vitamin c serum for dry skin,Exact match,Tier 1 - High Intent,True,True,7105,281,476.48,31.4,2310.86
2025-10-22,Best Serum for Dry Skin,Hydrating Serum,buy hydrating face serum online,Exact match,Tier 1 - High Intent,True,True,6098,234,363.09,22.8,1719.13
2025-10-22,Best Serum for Dry Skin,Natural Serum,natural skincare routine,Phrase match,Tier 2 - Mid Intent,True,False,2584,102,174.64,10.9,816.26
2025-10-22,Best Serum for Dry Skin,Broad Skincare,skincare,Broad match,Untiered - Broad,False,False,1993,87,138.94,8.7,604.48
2025-10-22,Brand Defense,Brand Core,pureglow skincare,Exact match,Tier 3 - Brand Defense,False,True,2607,98,164.04,11.6,796.81
2025-10-22,Brand Defense,Brand Bundle,pureglow spf bundle,Exact match,Tier 3 - Brand Defense,False,True,1416,49,75.38,5.0,373.12
2025-10-22,Brand Defense,Brand Product,pureglow vitamin c serum,Exact match,Tier 3 - Brand Defense,False,True,2252,79,129.55,8.6,638.25
2025-10-22,SPF Moisturizer Bundle,Daily SPF,buy spf moisturizer online,Exact match,Tier 1 - High Intent,True,True,4480,157,265.1,15.3,1242.39
2025-10-22,SPF Moisturizer Bundle,Broad Moisturizer,moisturizer,Broad match,Untiered - Broad,False,False,2115,78,115.55,7.4,541.0
2025-10-22,SPF Moisturizer Bundle,SPF Bundle,spf moisturizer bundle,Exact match,Tier 1 - High Intent,True,True,6153,230,354.46,22.0,1602.2
2025-10-22,SPF Moisturizer Bundle,Vegan SPF,vegan spf moisturizer,Phrase match,Tier 2 - Mid Intent,True,True,2428,97,134.05,9.9,671.45
2025-10-22,Skincare Routine Quiz,Routine Quiz,best skincare routine for dry skin,Phrase match,Tier 2 - Mid Intent,True,True,3777,136,222.78,14.9,1003.64
2025-10-22,Skincare Routine Quiz,Plant Based,plant based moisturizer,Phrase match,Tier 2 - Mid Intent,True,True,2901,109,189.77,12.8,858.06
2025-10-23,Best Serum for Dry Skin,Vitamin C Serum,best vitamin c serum for dry skin,Exact match,Tier 1 - High Intent,True,True,6974,262,400.19,27.5,1945.76
2025-10-23,Best Serum for Dry Skin,Hydrating Serum,buy hydrating face serum online,Exact match,Tier 1 - High Intent,True,True,5977,209,317.36,26.9,1877.59
2025-10-23,Best Serum for Dry Skin,Natural Serum,natural skincare routine,Phrase match,Tier 2 - Mid Intent,True,False,2630,107,163.02,12.4,822.19
2025-10-23,Best Serum for Dry Skin,Broad Skincare,skincare,Broad match,Untiered - Broad,False,False,2168,83,109.08,8.0,633.6
2025-10-23,Brand Defense,Brand Core,pureglow skincare,Exact match,Tier 3 - Brand Defense,False,True,2569,94,146.23,9.9,794.43
2025-10-23,Brand Defense,Brand Bundle,pureglow spf bundle,Exact match,Tier 3 - Brand Defense,False,True,1217,49,75.89,4.8,345.08
2025-10-23,Brand Defense,Brand Product,pureglow vitamin c serum,Exact match,Tier 3 - Brand Defense,False,True,2205,76,122.05,9.5,672.57
2025-10-23,SPF Moisturizer Bundle,Daily SPF,buy spf moisturizer online,Exact match,Tier 1 - High Intent,True,True,3985,147,235.26,15.8,1130.81
2025-10-23,SPF Moisturizer Bundle,Broad Moisturizer,moisturizer,Broad match,Untiered - Broad,False,False,1937,64,103.11,7.9,520.78
2025-10-23,SPF Moisturizer Bundle,SPF Bundle,spf moisturizer bundle,Exact match,Tier 1 - High Intent,True,True,5466,211,298.69,24.8,1525.74
2025-10-23,SPF Moisturizer Bundle,Vegan SPF,vegan spf moisturizer,Phrase match,Tier 2 - Mid Intent,True,True,2215,81,127.54,9.3,742.19
2025-10-23,Skincare Routine Quiz,Routine Quiz,best skincare routine for dry skin,Phrase match,Tier 2 - Mid Intent,True,True,3243,126,200.01,13.5,1027.37
2025-10-23,Skincare Routine Quiz,Plant Based,plant based moisturizer,Phrase match,Tier 2 - Mid Intent,True,True,2761,105,154.69,12.1,887.35
2025-10-24,Best Serum for Dry Skin,Vitamin C Serum,best vitamin c serum for dry skin,Exact match,Tier 1 - High Intent,True,True,8876,279,459.24,31.9,2293.65
2025-10-24,Best Serum for Dry Skin,Hydrating Serum,buy hydrating face serum online,Exact match,Tier 1 - High Intent,True,True,6131,258,354.84,24.9,1741.14
2025-10-24,Best Serum for Dry Skin,Natural Serum,natural skincare routine,Phrase match,Tier 2 - Mid Intent,True,False,2889,108,175.34,11.8,817.76
2025-10-24,Best Serum for Dry Skin,Broad Skincare,skincare,Broad match,Untiered - Broad,False,False,2309,80,130.35,8.9,666.31
2025-10-24,Brand Defense,Brand Core,pureglow skincare,Exact match,Tier 3 - Brand Defense,False,True,2671,107,161.25,11.5,752.98
2025-10-24,Brand Defense,Brand Bundle,pureglow spf bundle,Exact match,Tier 3 - Brand Defense,False,True,1299,48,76.43,5.7,441.71
2025-10-24,Brand Defense,Brand Product,pureglow vitamin c serum,Exact match,Tier 3 - Brand Defense,False,True,2296,82,143.21,9.0,689.03
2025-10-24,SPF Moisturizer Bundle,Daily SPF,buy spf moisturizer online,Exact match,Tier 1 - High Intent,True,True,4905,172,248.16,16.6,1305.33
2025-10-24,SPF Moisturizer Bundle,Broad Moisturizer,moisturizer,Broad match,Untiered - Broad,False,False,2280,77,110.57,8.6,635.45
2025-10-24,SPF Moisturizer Bundle,SPF Bundle,spf moisturizer bundle,Exact match,Tier 1 - High Intent,True,True,5871,242,379.02,22.4,1639.91
2025-10-24,SPF Moisturizer Bundle,Vegan SPF,vegan spf moisturizer,Phrase match,Tier 2 - Mid Intent,True,True,2380,93,145.77,10.4,688.11
2025-10-24,Skincare Routine Quiz,Routine Quiz,best skincare routine for dry skin,Phrase match,Tier 2 - Mid Intent,True,True,3650,158,234.52,16.5,1100.58
2025-10-24,Skincare Routine Quiz,Plant Based,plant based moisturizer,Phrase match,Tier 2 - Mid Intent,True,True,3249,115,176.27,13.3,993.24
2025-10-25,Best Serum for Dry Skin,Vitamin C Serum,best vitamin c serum for dry skin,Exact match,Tier 1 - High Intent,True,True,7204,278,418.45,34.3,2330.81
2025-10-25,Best Serum for Dry Skin,Hydrating Serum,buy hydrating face serum online,Exact match,Tier 1 - High Intent,True,True,6152,244,383.08,29.8,1823.98
2025-10-25,Best Serum for Dry Skin,Natural Serum,natural skincare routine,Phrase match,Tier 2 - Mid Intent,True,False,2846,115,185.31,12.2,874.87
2025-10-25,Best Serum for Dry Skin,Broad Skincare,skincare,Broad match,Untiered - Broad,False,False,2389,88,135.82,9.4,678.89
2025-10-25,Brand Defense,Brand Core,pureglow skincare,Exact match,Tier 3 - Brand Defense,False,True,2569,104,162.36,11.1,889.71
2025-10-25,Brand Defense,Brand Bundle,pureglow spf bundle,Exact match,Tier 3 - Brand Defense,False,True,1488,55,77.13,6.1,455.66
2025-10-25,Brand Defense,Brand Product,pureglow vitamin c serum,Exact match,Tier 3 - Brand Defense,False,True,2226,88,127.42,8.7,686.43
2025-10-25,SPF Moisturizer Bundle,Daily SPF,buy spf moisturizer online,Exact match,Tier 1 - High Intent,True,True,4532,153,270.07,19.0,1399.21
2025-10-25,SPF Moisturizer Bundle,Broad Moisturizer,moisturizer,Broad match,Untiered - Broad,False,False,2213,72,119.96,9.7,626.76
2025-10-25,SPF Moisturizer Bundle,SPF Bundle,spf moisturizer bundle,Exact match,Tier 1 - High Intent,True,True,5878,238,356.32,27.9,1894.17
2025-10-25,SPF Moisturizer Bundle,Vegan SPF,vegan spf moisturizer,Phrase match,Tier 2 - Mid Intent,True,True,2551,100,153.76,9.9,740.35
2025-10-25,Skincare Routine Quiz,Routine Quiz,best skincare routine for dry skin,Phrase match,Tier 2 - Mid Intent,True,True,3867,145,224.97,18.5,1163.2
2025-10-25,Skincare Routine Quiz,Plant Based,plant based moisturizer,Phrase match,Tier 2 - Mid Intent,True,True,3523,115,182.14,13.0,948.99
2025-10-26,Best Serum for Dry Skin,Vitamin C Serum,best vitamin c serum for dry skin,Exact match,Tier 1 - High Intent,True,True,8810,318,448.83,33.7,2474.01
2025-10-26,Best Serum for Dry Skin,Hydrating Serum,buy hydrating face serum online,Exact match,Tier 1 - High Intent,True,True,6463,256,384.12,27.8,1844.3
2025-10-26,Best Serum for Dry Skin,Natural Serum,natural skincare routine,Phrase match,Tier 2 - Mid Intent,True,False,3377,123,171.53,11.9,873.38
2025-10-26,Best Serum for Dry Skin,Broad Skincare,skincare,Broad match,Untiered - Broad,False,False,2421,90,136.22,9.0,616.07
2025-10-26,Brand Defense,Brand Core,pureglow skincare,Exact match,Tier 3 - Brand Defense,False,True,3019,110,165.91,13.1,808.63
2025-10-26,Brand Defense,Brand Bundle,pureglow spf bundle,Exact match,Tier 3 - Brand Defense,False,True,1420,55,85.85,6.5,420.49
2025-10-26,Brand Defense,Brand Product,pureglow vitamin c serum,Exact match,Tier 3 - Brand Defense,False,True,2317,92,137.06,8.7,692.14
2025-10-26,SPF Moisturizer Bundle,Daily SPF,buy spf moisturizer online,Exact match,Tier 1 - High Intent,True,True,4973,164,258.75,20.3,1309.95
2025-10-26,SPF Moisturizer Bundle,Broad Moisturizer,moisturizer,Broad match,Untiered - Broad,False,False,2207,81,121.75,9.6,617.05
2025-10-26,SPF Moisturizer Bundle,SPF Bundle,spf moisturizer bundle,Exact match,Tier 1 - High Intent,True,True,6705,222,329.14,23.9,1796.43
2025-10-26,SPF Moisturizer Bundle,Vegan SPF,vegan spf moisturizer,Phrase match,Tier 2 - Mid Intent,True,True,2548,103,145.14,9.9,790.97
2025-10-26,Skincare Routine Quiz,Routine Quiz,best skincare routine for dry skin,Phrase match,Tier 2 - Mid Intent,True,True,4192,153,229.83,17.7,1111.54
2025-10-26,Skincare Routine Quiz,Plant Based,plant based moisturizer,Phrase match,Tier 2 - Mid Intent,True,True,3603,119,197.76,14.0,934.08
2025-10-27,Best Serum for Dry Skin,Vitamin C Serum,best vitamin c serum for dry skin,Exact match,Tier 1 - High Intent,True,True,7335,296,429.69,29.8,2510.45
2025-10-27,Best Serum for Dry Skin,Hydrating Serum,buy hydrating face serum online,Exact match,Tier 1 - High Intent,True,True,6659,247,360.8,24.3,1772.24
2025-10-27,Best Serum for Dry Skin,Natural Serum,natural skincare routine,Phrase match,Tier 2 - Mid Intent,True,False,3124,112,182.06,12.5,940.09
2025-10-27,Best Serum for Dry Skin,Broad Skincare,skincare,Broad match,Untiered - Broad,False,False,2170,85,124.81,10.4,626.24
2025-10-27,Brand Defense,Brand Core,pureglow skincare,Exact match,Tier 3 - Brand Defense,False,True,2970,109,149.49,11.2,782.07
2025-10-27,Brand Defense,Brand Bundle,pureglow spf bundle,Exact match,Tier 3 - Brand Defense,False,True,1450,54,80.47,6.4,390.54
2025-10-27,Brand Defense,Brand Product,pureglow vitamin c serum,Exact match,Tier 3 - Brand Defense,False,True,2300,81,127.68,8.9,692.08
2025-10-27,SPF Moisturizer Bundle,Daily SPF,buy spf moisturizer online,Exact match,Tier 1 - High Intent,True,True,4216,161,261.19,20.2,1334.43
2025-10-27,SPF Moisturizer Bundle,Broad Moisturizer,moisturizer,Broad match,Untiered - Broad,False,False,1976,77,115.5,8.1,585.46
2025-10-27,SPF Moisturizer Bundle,SPF Bundle,spf moisturizer bundle,Exact match,Tier 1 - High Intent,True,True,5933,238,348.44,22.7,1938.26
2025-10-27,SPF Moisturizer Bundle,Vegan SPF,vegan spf moisturizer,Phrase match,Tier 2 - Mid Intent,True,True,2813,93,142.9,9.9,734.19
2025-10-27,Skincare Routine Quiz,Routine Quiz,best skincare routine for dry skin,Phrase match,Tier 2 - Mid Intent,True,True,4013,156,212.55,18.1,1297.72
2025-10-27,Skincare Routine Quiz,Plant Based,plant based moisturizer,Phrase match,Tier 2 - Mid Intent,True,True,3474,119,200.21,14.4,1021.6
2025-10-28,Best Serum for Dry Skin,Vitamin C Serum,best vitamin c serum for dry skin,Exact match,Tier 1 - High Intent,True,True,7220,287,452.41,29.7,2446.87
2025-10-28,Best Serum for Dry Skin,Hydrating Serum,buy hydrating face serum online,Exact match,Tier 1 - High Intent,True,True,5957,231,348.43,27.2,1873.54
2025-10-28,Best Serum for Dry Skin,Natural Serum,natural skincare routine,Phrase match,Tier 2 - Mid Intent,True,False,2750,109,180.43,12.9,912.62
2025-10-28,Best Serum for Dry Skin,Broad Skincare,skincare,Broad match,Untiered - Broad,False,False,2007,88,122.29,9.3,660.35
2025-10-28,Brand Defense,Brand Core,pureglow skincare,Exact match,Tier 3 - Brand Defense,False,True,2535,107,165.07,10.8,715.05
2025-10-28,Brand Defense,Brand Bundle,pureglow spf bundle,Exact match,Tier 3 - Brand Defense,False,True,1361,51,76.98,6.1,406.8
2025-10-28,Brand Defense,Brand Product,pureglow vitamin c serum,Exact match,Tier 3 - Brand Defense,False,True,2226,88,130.41,9.4,620.49
2025-10-28,SPF Moisturizer Bundle,Daily SPF,buy spf moisturizer online,Exact match,Tier 1 - High Intent,True,True,4582,171,259.86,16.8,1260.9
2025-10-28,SPF Moisturizer Bundle,Broad Moisturizer,moisturizer,Broad match,Untiered - Broad,False,False,2174,78,109.93,8.3,606.39
2025-10-28,SPF Moisturizer Bundle,SPF Bundle,spf moisturizer bundle,Exact match,Tier 1 - High Intent,True,True,6332,244,325.96,25.5,1707.61
2025-10-28,SPF Moisturizer Bundle,Vegan SPF,vegan spf moisturizer,Phrase match,Tier 2 - Mid Intent,True,True,2507,100,133.48,11.1,743.52
2025-10-28,Skincare Routine Quiz,Routine Quiz,best skincare routine for dry skin,Phrase match,Tier 2 - Mid Intent,True,True,4059,152,227.55,16.5,1176.07
2025-10-28,Skincare Routine Quiz,Plant Based,plant based moisturizer,Phrase match,Tier 2 - Mid Intent,True,True,3190,123,174.17,11.8,889.44
2025-10-29,Best Serum for Dry Skin,Vitamin C Serum,best vitamin c serum for dry skin,Exact match,Tier 1 - High Intent,True,True,7771,269,421.73,29.3,2279.68
2025-10-29,Best Serum for Dry Skin,Hydrating Serum,buy hydrating face serum online,Exact match,Tier 1 - High Intent,True,True,6037,217,345.33,23.3,1859.22
2025-10-29,Best Serum for Dry Skin,Natural Serum,natural skincare routine,Phrase match,Tier 2 - Mid Intent,True,False,2652,108,153.76,12.2,882.67
2025-10-29,Best Serum for Dry Skin,Broad Skincare,skincare,Broad match,Untiered - Broad,False,False,1951,83,129.14,8.8,662.55
2025-10-29,Brand Defense,Brand Core,pureglow skincare,Exact match,Tier 3 - Brand Defense,False,True,2385,97,161.07,10.4,689.99
2025-10-29,Brand Defense,Brand Bundle,pureglow spf bundle,Exact match,Tier 3 - Brand Defense,False,True,1219,51,80.22,5.0,371.59
2025-10-29,Brand Defense,Brand Product,pureglow vitamin c serum,Exact match,Tier 3 - Brand Defense,False,True,2140,85,119.17,8.3,637.21
2025-10-29,SPF Moisturizer Bundle,Daily SPF,buy spf moisturizer online,Exact match,Tier 1 - High Intent,True,True,4155,158,253.22,18.6,1234.03
2025-10-29,SPF Moisturizer Bundle,Broad Moisturizer,moisturizer,Broad match,Untiered - Broad,False,False,2010,75,116.49,7.6,599.8
2025-10-29,SPF Moisturizer Bundle,SPF Bundle,spf moisturizer bundle,Exact match,Tier 1 - High Intent,True,True,5603,212,308.53,24.5,1564.94
2025-10-29,SPF Moisturizer Bundle,Vegan SPF,vegan spf moisturizer,Phrase match,Tier 2 - Mid Intent,True,True,2619,95,143.21,9.8,759.4
2025-10-29,Skincare Routine Quiz,Routine Quiz,best skincare routine for dry skin,Phrase match,Tier 2 - Mid Intent,True,True,3469,134,228.5,15.7,1008.91
2025-10-29,Skincare Routine Quiz,Plant Based,plant based moisturizer,Phrase match,Tier 2 - Mid Intent,True,True,3301,117,171.66,12.6,812.08
2025-10-30,Best Serum for Dry Skin,Vitamin C Serum,best vitamin c serum for dry skin,Exact match,Tier 1 - High Intent,True,True,7934,278,416.24,32.9,2004.37
2025-10-30,Best Serum for Dry Skin,Hydrating Serum,buy hydrating face serum online,Exact match,Tier 1 - High Intent,True,True,6691,208,373.42,24.8,1591.09
